User ID,Gender,Age,EstimatedSalary,Purchased
12079030,Female,48,41000,0
11045376,Male,37,108000,0
16935182,Female,31,79000,0
16888113,Female,19,126000,0
19720836,Female,31,139000,0
10965303,Male,44,63000,1
19160102,Female,54,138000,1
12085801,Female,19,108000,0
14816454,Female,56,52000,1
11045339,Female,48,130000,1
11070986,Male,29,99000,0
16133645,Male,33,85000,1
13124261,Female,53,29000,0
14584337,Male,38,50000,1
10224691,Male,28,35000,1
14612302,Male,41,111000,1
17712030,Female,35,113000,0
13357315,Female,38,74000,0
19772714,Male,37,94000,1
19362796,Female,40,50000,0
10789340,Male,23,56000,1
18680334,Female,41,118000,0
18671980,Male,27,67000,1
10897976,Male,47,66000,0
12346483,Male,55,111000,0
18758509,Female,21,54000,0
16897770,Female,18,25000,0
10891551,Male,47,138000,0
17975087,Female,24,125000,0
18782220,Female,19,98000,1
10840104,Female,54,69000,0
16864580,Male,29,61000,0
10014351,Male,24,104000,0
18969930,Male,50,118000,0
10845635,Male,40,25000,0
14434372,Male,40,119000,1
16940745,Male,29,129000,1
13943291,Female,47,39000,1
16394241,Male,47,61000,0
14746189,Female,24,99000,0
12034581,Male,50,93000,0
18141375,Female,37,79000,1
16250817,Male,26,109000,0
12197867,Male,36,78000,1
10181827,Male,27,40000,0
11573483,Male,56,134000,1
11827566,Female,21,124000,1
13110952,Female,54,45000,1
14233515,Female,42,149000,1
16361740,Male,50,110000,0
16227079,Male,59,15000,1
13639516,Female,33,91000,1
13591109,Male,21,99000,1
12225310,Female,20,98000,1
15539653,Female,30,117000,1
11987890,Female,42,17000,0
18859127,Female,50,120000,1
18039550,Male,48,121000,1
16992031,Male,18,64000,1
18124230,Female,19,119000,0
16238795,Male,27,93000,0
10692260,Female,29,134000,0
15899723,Female,23,96000,0
16562418,Female,24,67000,0
13622473,Male,53,138000,0
18936854,Male,30,95000,0
14073697,Male,55,129000,1
19785222,Female,38,86000,1
19815495,Female,59,53000,1
18310667,Female,40,28000,1
19191135,Female,47,37000,0
17070421,Male,49,81000,0
10899161,Male,49,116000,0
10900222,Female,20,38000,0
17490610,Female,53,91000,0
16871659,Male,19,22000,1
17769509,Male,24,31000,1
16498713,Male,40,27000,0
12577516,Male,24,76000,0
17145687,Male,48,106000,0
14856608,Male,50,50000,0
19291379,Female,31,77000,1
15633381,Male,33,112000,1
16179469,Female,53,58000,0
14686439,Female,35,66000,0
16192181,Male,32,90000,1
18408089,Female,18,105000,0
11949967,Female,19,68000,0
10596690,Female,58,85000,0
14770639,Male,57,135000,0
12979834,Male,52,84000,0
12276835,Female,55,110000,0
12398837,Male,49,97000,0
14040440,Female,32,65000,0
15765677,Female,43,27000,0
17967021,Female,23,86000,0
19798004,Female,59,72000,1
10077785,Male,54,74000,0
13889448,Female,30,128000,0
13612170,Female,43,59000,0
17468898,Male,31,122000,0
19038771,Male,24,101000,1
16262100,Male,32,138000,0
10525152,Female,31,132000,1
13089820,Female,40,19000,0
19216553,Female,53,80000,1
14058835,Female,42,71000,0
12451446,Male,25,76000,0
15754500,Male,47,89000,0
11725922,Female,35,134000,0
15829105,Male,25,93000,1
18495759,Male,35,15000,1
16900153,Female,38,37000,1
18417979,Male,40,59000,0
14145560,Male,18,114000,0
17411056,Male,19,106000,1
11268895,Female,34,137000,1
11907145,Male,54,148000,1
15799151,Male,24,131000,1
14467163,Female,31,58000,0
18185225,Male,44,89000,0
16383519,Male,25,44000,1
14168805,Female,21,65000,1
15298912,Female,39,131000,1
19170425,Male,46,71000,1
14299351,Male,24,148000,1
17857302,Female,50,49000,0
12056181,Male,21,19000,1
12463286,Female,42,67000,1
11938295,Female,53,64000,1
10653303,Female,29,79000,0
19983678,Female,32,113000,1
12570492,Male,57,62000,1
13376406,Female,42,114000,1
12727391,Female,31,16000,1
17557845,Male,37,147000,1
15611581,Female,26,87000,0
18565139,Female,54,120000,0
16805239,Female,43,137000,1
14946409,Male,55,55000,1
11624207,Female,43,44000,1
11978566,Male,51,65000,0
14116817,Female,51,84000,1
15737155,Male,54,94000,0
18184917,Male,46,67000,1
14090442,Male,41,142000,1
16970891,Male,45,56000,0
16216945,Male,57,141000,0
11797649,Female,43,91000,0
16539349,Male,58,117000,0
12143069,Female,46,133000,0
19885263,Male,38,111000,1
18315517,Male,54,124000,1
15938762,Male,39,70000,1
16027884,Male,34,130000,1
17446808,Female,48,138000,1
19078239,Female,54,110000,0
17351674,Male,30,103000,0
12634142,Male,34,48000,1
12429149,Male,39,139000,0
17986581,Female,21,97000,1
10732646,Female,25,55000,0
10334462,Male,37,82000,1
19151593,Male,20,91000,0
11511654,Male,47,27000,1
15870822,Male,34,142000,0
15795426,Female,40,90000,0
12188578,Female,34,87000,0
19479309,Male,54,32000,1
18367708,Female,41,91000,0
10492195,Female,28,53000,0
19459944,Female,39,43000,1
10461401,Female,22,128000,1
11627260,Female,47,132000,0
15162195,Male,37,68000,0
14224536,Male,49,94000,0
19194690,Male,26,83000,0
12701788,Female,22,19000,1
17543731,Female,55,61000,0
16010653,Male,36,95000,1
19153855,Male,37,56000,1
17090765,Male,55,138000,1
15923429,Male,49,107000,0
11146792,Male,49,16000,1
16757107,Male,54,38000,1
17178021,Male,51,52000,1
16365471,Male,50,19000,1
17887795,Male,20,83000,1
13538843,Female,53,71000,0
11707868,Female,18,98000,0
19159187,Male,41,55000,0
11675420,Female,42,36000,0
12736740,Female,20,110000,0
16380931,Male,51,129000,1
10148485,Male,21,68000,1
17659427,Male,31,88000,1
14432859,Female,38,15000,0
19680218,Female,52,49000,0
12074012,Male,34,145000,0
14771729,Male,37,50000,1
16527790,Male,35,116000,1
11665123,Male,51,76000,1
17053248,Male,52,53000,0
17211766,Male,52,148000,1
16487242,Female,41,99000,0
18023435,Male,24,39000,1
19288683,Female,46,143000,0
19833020,Female,43,26000,0
13213991,Male,48,72000,1
17031598,Male,26,90000,0
12734437,Female,21,86000,0
19661048,Male,22,29000,0
14325196,Female,46,88000,1
15211105,Male,46,149000,1
17136939,Female,46,110000,1
13651475,Female,59,96000,1
16665817,Male,40,103000,1
14228647,Male,29,86000,0
14008856,Male,40,47000,0
19574006,Male,59,33000,1
12184757,Male,57,129000,1
12955489,Male,43,44000,0
16935182,Female,49,58000,1
19240391,Male,42,109000,1
13171503,Female,19,48000,1
18320563,Female,25,25000,1
14786218,Male,38,87000,0
18177480,Female,20,106000,0
13913729,Female,42,54000,0
10116228,Male,35,115000,0
16322449,Male,18,30000,0
11405194,Male,59,107000,1
15111570,Male,53,39000,0
11038940,Male,27,41000,1
19919773,Male,36,43000,0
13632650,Male,59,82000,1
10492384,Male,50,22000,0
18536768,Male,40,130000,0
17381078,Female,23,138000,0
14737851,Female,44,136000,1
19337696,Male,52,114000,0
18686575,Male,33,66000,0
10027652,Male,47,102000,1
18241369,Female,56,82000,0
12441174,Male,57,107000,1
17945187,Male,27,115000,1
15653179,Female,53,62000,1
17579874,Female,42,92000,0
14663821,Female,54,50000,1
13912403,Female,56,57000,0
12205202,Male,34,89000,1
16274707,Female,25,56000,1
12062506,Female,57,79000,1
17776266,Female,43,63000,1
18815001,Male,42,98000,1
18312111,Male,25,139000,0
14384234,Male,58,25000,0
14221602,Female,19,72000,1
15415078,Female,57,88000,0
10969782,Female,29,71000,1
12045596,Male,37,131000,0
14507806,Female,22,124000,0
15217177,Female,46,85000,0
14403143,Female,36,131000,1
13157136,Male,25,132000,0
13944846,Male,58,47000,0
15901792,Male,45,72000,0
12829066,Male,46,43000,1
10112859,Male,57,64000,0
14370984,Female,27,32000,0
11860116,Male,43,21000,0
15079067,Female,41,43000,1
10867475,Male,29,22000,1
17599360,Female,32,147000,1
14714997,Male,54,122000,0
16199981,Female,26,71000,1
17986224,Female,59,71000,1
15756422,Male,42,69000,0
15565847,Male,30,116000,0
15986965,Male,50,131000,0
19022329,Male,56,130000,0
18487130,Female,46,103000,0
10701384,Female,21,120000,1
17331286,Male,51,84000,0
17763306,Male,55,106000,0
17093848,Male,39,150000,1
18079366,Female,31,129000,0
18802959,Female,22,147000,1
19072583,Male,58,41000,0
11123449,Female,48,114000,1
17265102,Male,19,115000,1
19349288,Male,47,147000,1
19906932,Male,38,128000,1
13895322,Male,33,118000,1
13628403,Male,37,78000,1
19290237,Male,38,33000,1
15053953,Male,34,17000,0
13260650,Male,42,45000,0
12395557,Female,55,112000,0
16198301,Female,53,117000,1
14664818,Male,52,136000,1
11049066,Female,18,96000,0
11122145,Male,54,41000,0
15751038,Male,36,80000,0
18240085,Male,57,65000,1
12825771,Female,56,43000,0
10836830,Male,20,78000,0
11632087,Female,42,80000,1
19402882,Male,34,146000,0
14579567,Female,25,94000,1
18500964,Male,23,32000,0
16271036,Female,38,113000,0
18843703,Female,56,124000,1
19481474,Male,18,145000,0
12623467,Male,41,111000,1
18998044,Female,32,78000,0
18601083,Female,30,53000,0
10340034,Male,37,37000,0
14347072,Female,46,25000,1
19801387,Male,22,29000,1
18038631,Male,39,122000,1
17550634,Female,23,125000,1
12130243,Female,38,139000,0
13634529,Male,48,119000,1
17132772,Male,50,40000,0
19735320,Female,32,73000,1
15450644,Female,40,93000,0
19866230,Male,52,107000,1
13241055,Female,31,36000,0
13220790,Female,54,111000,0
17223269,Female,44,150000,0
16459762,Male,23,26000,0
15805568,Male,44,37000,0
18583547,Female,43,75000,1
16999383,Male,40,150000,1
11000863,Male,45,126000,0
13519080,Female,39,73000,0
19112998,Female,54,141000,1
17329001,Male,28,56000,0
14442833,Female,26,95000,0
11390356,Male,19,62000,1
15610826,Male,18,18000,0
12235085,Male,26,77000,1
15934379,Female,41,97000,0
12275361,Female,53,39000,1
18748086,Male,56,100000,0
14203454,Male,35,99000,1
16461587,Male,22,70000,1
10886684,Female,41,94000,0
10156947,Male,19,132000,1
15018757,Female,28,19000,1
11401762,Female,56,32000,1
18215727,Male,52,54000,1
12534553,Female,43,39000,1
19793482,Female,44,108000,1
15049871,Male,58,38000,1
12477752,Female,46,49000,0
17338768,Male,44,46000,0
15897407,Female,59,142000,0
15570085,Male,43,123000,1
17874359,Female,24,120000,0
13355270,Female,48,109000,1
19587699,Male,20,116000,1
19089357,Female,40,124000,0
16244164,Male,38,150000,1
15680600,Male,54,66000,1
17561505,Female,55,87000,1
16743228,Male,38,116000,0
14694987,Male,18,100000,0
14030991,Female,57,99000,1
11319137,Female,49,103000,0
15433211,Male,26,103000,0
12337780,Male,32,26000,1
19547784,Male,59,80000,1
17128204,Female,53,47000,0
10765292,Male,59,74000,0
10652134,Male,50,33000,0
12491404,Male,44,32000,1
18839653,Female,53,122000,1
17405747,Male,34,142000,1
14915063,Male,20,144000,0
13666813,Female,26,53000,0
13476490,Male,18,89000,0
14533754,Male,58,41000,0
16616600,Male,21,150000,1
16259475,Male,30,65000,1
10174415,Female,51,55000,0
19184868,Female,51,115000,1
16326897,Female,55,25000,1
11887366,Female,55,40000,1
11174208,Male,39,121000,1
12040469,Male,45,55000,0
13352858,Female,28,129000,1
15403051,Male,54,25000,0
12493875,Male,47,41000,0
19786313,Male,57,86000,1
16064820,Female,19,127000,1
17623383,Male,34,70000,0
17478663,Male,48,94000,0
15782008,Male,44,21000,1
16164779,Female,26,74000,0
13130272,Male,50,53000,1
17014558,Male,19,85000,1
10091140,Male,52,65000,1
15945634,Female,34,148000,1
11549004,Male,50,22000,0
11994495,Male,46,62000,0
14718551,Female,36,78000,0
13794959,Male,24,20000,1
13273969,Male,56,138000,0
19362227,Male,37,73000,1
19343053,Male,26,145000,0
15627326,Male,21,123000,1
10888370,Female,27,104000,0
17086456,Female,24,123000,1
10790430,Female,56,103000,0
10095381,Male,55,78000,0
12975575,Male,26,68000,0
18053789,Female,52,91000,1
10193760,Female,24,60000,0
19422225,Female,21,64000,0
16995357,Male,56,58000,1
17662776,Male,28,54000,0
12841565,Male,35,45000,0
12212017,Male,50,25000,0
16510747,Male,44,88000,0
18962071,Male,27,140000,0
17216624,Male,57,41000,0
18545689,Male,40,43000,1
16285545,Male,37,16000,0
10999009,Male,36,85000,1
16706025,Male,18,114000,0
10276286,Male,18,139000,0
11752236,Female,50,82000,0
14180268,Male,51,120000,1
10351886,Female,32,34000,0
15387269,Male,20,84000,0
13895149,Male,24,148000,1
14549578,Male,29,116000,1
15797137,Male,48,106000,0
14993732,Male,49,108000,0
16255324,Female,30,123000,1
17239734,Male,22,112000,1
16259669,Female,55,125000,0
13737490,Male,41,127000,1
18765502,Female,20,28000,1
11855192,Female,58,36000,1
11549362,Male,56,45000,0
18279673,Male,47,69000,1
15452686,Male,53,126000,1
13566512,Male,54,123000,0
13006695,Female,23,132000,0
14831064,Male,41,120000,0
18168956,Male,31,63000,1
10420026,Male,52,62000,0
16647475,Male,29,100000,0
10772901,Male,56,59000,0
14271271,Female,40,46000,1
11296526,Male,27,137000,1
16972762,Male,36,56000,1
13761448,Female,37,61000,0
17525789,Female,31,142000,1
14822614,Male,51,41000,1
18690547,Male,48,51000,1
11995590,Female,38,92000,0
18013041,Female,59,103000,1
13104785,Male,27,146000,0
13603566,Male,34,80000,0
19380702,Male,41,102000,0
19516646,Female,38,50000,0
12980802,Male,25,101000,1
12185577,Male,33,48000,0
17253932,Male,51,17000,1
15031994,Male,31,75000,0
15015211,Male,29,97000,1
19811869,Female,33,41000,1
18436952,Male,48,111000,0
14786848,Female,22,89000,0
13911785,Male,30,32000,0
16793126,Female,54,32000,1
13929611,Male,25,94000,0
14893938,Female,56,91000,1
12624559,Female,29,146000,1
12401756,Female,32,118000,1
11266838,Female,35,79000,1
19389175,Male,33,53000,1
13231700,Male,30,28000,1
18942454,Male,53,106000,1
19882565,Male,32,92000,0
18162866,Male,28,145000,0
10319955,Male,33,38000,0
10471065,Female,26,35000,1
16657388,Male,41,40000,1
18380968,Male,40,104000,0
11839094,Male,53,130000,1
18737607,Male,24,149000,0
10198940,Male,32,33000,0
18348964,Male,59,88000,1
13806265,Female,48,43000,1
17331865,Male,20,81000,0
12626660,Female,58,116000,0
14621668,Female,57,134000,1
17217645,Male,45,83000,0
19442553,Male,55,99000,0
17476167,Female,56,67000,1
14050437,Male,36,35000,1
13142192,Female,42,79000,1
17069176,Female,25,122000,1
10836263,Male,33,19000,1
13476624,Male,51,118000,1
14995176,Male,41,28000,1
11926435,Male,45,107000,0
12202224,Female,34,85000,0
15017843,Male,50,59000,1
16245003,Male,27,116000,1
15861802,Female,53,87000,0
11170036,Female,43,65000,1
12499601,Male,26,17000,1
18341427,Male,35,128000,1
11584944,Male,18,141000,0
13417644,Male,45,81000,1
12290893,Female,41,32000,1
14577967,Female,42,81000,0
13831974,Male,25,145000,1
15259886,Male,42,133000,0
12261932,Male,55,136000,1
15353891,Female,33,81000,0
10083620,Female,36,75000,0
14916338,Male,40,140000,1
14151283,Female,56,149000,0
16881765,Male,40,53000,1
18652701,Male,32,127000,0
18599625,Female,43,20000,1
18568234,Female,55,99000,1
11727807,Female,41,133000,0
10840598,Male,40,18000,1
13444155,Male,28,47000,1
12135965,Female,40,78000,1
16206219,Female,20,92000,0
14902482,Female,55,70000,1
16193142,Male,52,24000,0
16180836,Male,18,105000,1
10273037,Female,29,94000,1
14545651,Male,22,79000,0
16203743,Male,22,36000,1
18777604,Female,42,136000,1
19654508,Male,54,62000,0
15147401,Male,26,76000,1
18616204,Female,42,28000,0
18849478,Male,48,94000,1
12971659,Female,35,58000,0
18450169,Male,22,123000,1
12337984,Female,43,133000,1
15191280,Female,19,110000,0
11882134,Female,59,59000,0
17644500,Female,40,146000,0
19397852,Male,54,68000,1
18192979,Male,32,42000,1
13626624,Female,58,59000,1
14112697,Female,42,95000,1
17951926,Male,54,114000,0
14260345,Female,47,67000,1
18296206,Male,47,130000,0
12408738,Female,28,26000,1
16675500,Male,35,132000,1
14801446,Female,27,102000,0
16790860,Male,40,51000,0
15779858,Female,50,103000,1
11798905,Female,25,144000,0
12225608,Female,36,103000,1
14986329,Female,50,33000,0
10757672,Male,39,41000,0
18085185,Male,37,82000,0
11723890,Female,59,130000,1
19746381,Male,23,52000,1
19776887,Female,26,43000,1
12580006,Female,36,82000,1
17223940,Female,50,76000,0
18066905,Male,57,20000,0
14227514,Female,46,16000,0
17389199,Female,50,142000,0
13863651,Female,25,16000,1
18276177,Male,58,65000,0
10895984,Male,33,131000,1
10778884,Male,18,18000,1
15748179,Female,18,114000,1
17745472,Female,23,36000,0
16651322,Male,24,108000,1
14434951,Male,43,74000,0
12977006,Female,30,86000,1
14741329,Male,48,95000,0
15251060,Female,49,103000,0
16569043,Male,28,79000,1
10839458,Male,30,33000,0
13174281,Female,29,119000,1
13294651,Female,38,149000,0
16385936,Female,38,98000,0
18688110,Female,43,121000,1
11317619,Female,45,31000,0
13631797,Male,57,106000,1
14046514,Male,21,19000,0
19931597,Female,53,104000,0
11303381,Female,47,89000,0
13037343,Female,58,21000,0
15855621,Male,53,68000,0
12275533,Female,41,67000,0
18627619,Male,57,116000,1
12125279,Male,56,19000,1
11570128,Female,42,44000,0
15347309,Female,43,124000,1
18834447,Female,27,124000,0
11491752,Male,54,81000,0
18006630,Female,28,22000,1
17012996,Male,24,115000,1
16361288,Female,21,69000,1
11046478,Female,32,117000,0
15655811,Female,20,92000,0
17374451,Female,31,95000,1
13317227,Female,22,98000,0
12845129,Female,56,109000,0
17845048,Male,50,57000,1
18264805,Female,24,64000,1
14733468,Male,27,139000,0
14840196,Female,25,65000,1
11764984,Male,40,29000,1
15244146,Female,49,43000,1
17335209,Male,38,28000,0
18711203,Female,58,86000,1
12613840,Male,46,105000,1
11008017,Female,23,24000,0
18445280,Female,59,64000,1
10784687,Female,55,51000,0
14718269,Female,27,46000,0
14432912,Female,57,116000,1
10779581,Female,29,78000,1
11195753,Male,37,110000,1
16777480,Male,27,40000,0
17838400,Female,22,32000,1
15030674,Female,49,123000,0
19318460,Female,22,55000,1
11400254,Female,57,77000,1
19273681,Female,46,56000,1
12988815,Female,45,62000,1
13510179,Male,19,27000,1
19200526,Female,57,61000,0
14880632,Male,47,133000,0
16785399,Male,39,125000,0
15998028,Male,39,144000,0
13972923,Female,59,29000,0
17716435,Female,57,119000,0
19231066,Male,38,91000,1
12677271,Female,50,22000,0
11160769,Male,41,98000,1
15694965,Female,58,91000,0
14179981,Male,35,140000,1
12415986,Male,54,105000,1
16765194,Male,44,26000,1
17511834,Male,38,27000,1
19061494,Female,28,130000,1
16542378,Male,42,57000,1
11185760,Female,19,125000,1
12496800,Female,40,84000,0
16100300,Male,45,91000,0
10235253,Female,58,145000,1
19347059,Male,35,93000,1
12874635,Male,25,55000,1
16188136,Female,49,33000,0
14167914,Female,39,143000,1
15672832,Female,51,114000,0
18881361,Female,55,119000,1
14234309,Female,25,80000,0
19676893,Female,58,107000,1
18404542,Female,32,66000,0
15351085,Female,25,96000,1
18135557,Female,51,95000,1
12232589,Male,54,80000,1
10220515,Male,47,99000,0
14381483,Male,53,110000,1
12351340,Female,33,115000,1
17052142,Male,49,114000,0
12616991,Male,52,135000,1
12642448,Male,45,46000,0
13828288,Male,33,65000,1
17928261,Female,25,120000,1
10729188,Male,53,138000,0
10809183,Male,32,26000,1
13981019,Male,51,49000,0
13771321,Female,55,78000,1
10948590,Female,50,45000,1
19638335,Female,27,106000,0
17685726,Male,52,57000,0
13475715,Male,57,31000,0
18769078,Male,49,117000,1
12573257,Male,56,25000,0
15482777,Female,18,141000,1
17924315,Female,19,90000,0
15947071,Female,50,40000,0
15255698,Female,31,116000,0
15114120,Female,22,40000,1
16398282,Male,26,64000,0
17976828,Male,35,110000,1
13857731,Male,52,147000,1
14825237,Male,21,148000,0
12561245,Male,46,23000,0
14988765,Female,37,80000,1
17505184,Female,47,31000,1
10118610,Male,23,114000,0
14838885,Female,37,143000,0
17054489,Male,29,41000,1
12341123,Male,44,71000,1
18465779,Male,20,124000,1
17992971,Female,54,106000,0
19033218,Female,49,127000,0
10103764,Male,37,81000,0
12380811,Female,58,102000,1
19273354,Male,56,73000,0
17336436,Male,47,71000,0
11453151,Female,59,78000,1
11585460,Male,42,19000,0
19314729,Male,37,61000,0
18788284,Female,27,17000,0
14229378,Male,53,61000,1
12672539,Female,44,57000,0
16259975,Female,53,138000,1
14148442,Male,18,65000,0
13871139,Male,28,93000,0
13353864,Female,40,100000,1
15816451,Male,53,77000,0
17674822,Female,22,67000,1
17460934,Male,46,115000,1
14922484,Male,23,42000,1
16071391,Female,41,23000,0
10354109,Male,46,114000,1
13460680,Male,24,59000,1
19681752,Male,44,62000,1
17348097,Male,28,103000,0
10045445,Female,32,55000,1
11521216,Male,49,80000,0
19030548,Female,56,68000,1
13430422,Male,56,42000,1
15756861,Female,18,32000,0
15488108,Female,35,23000,1
13927609,Female,46,123000,1
13257131,Male,35,114000,1
17993394,Male,23,34000,1
17417952,Female,50,45000,1
16970451,Female,54,95000,1
13811912,Female,44,90000,1
10295036,Male,51,75000,1
19671434,Female,27,86000,0
11910956,Male,19,107000,1
18095320,Male,34,88000,0
14208065,Female,25,112000,0
15915824,Female,39,149000,0
17699333,Male,47,150000,1
10836525,Male,56,99000,1
10518313,Male,29,114000,1
16964083,Female,31,86000,0
14933289,Male,43,112000,0
18879664,Male,22,81000,0
10127379,Male,27,70000,1
15953251,Male,34,50000,0
17658648,Female,57,62000,0
10944091,Female,26,135000,1
13041368,Female,48,128000,1
14580994,Female,40,141000,0
14065306,Female,38,145000,0
19389114,Female,53,88000,1
12125392,Male,47,25000,0
11757801,Female,19,49000,1
10890405,Female,22,120000,0
17388537,Female,59,73000,0
13427453,Female,41,53000,0
14740947,Female,47,113000,0
16756954,Male,23,125000,0
12486057,Female,25,125000,0
18942068,Female,40,136000,1
10778230,Male,25,97000,1
14859019,Male,21,92000,1
19372277,Male,25,39000,1
19837725,Female,40,26000,1
19870505,Female,20,104000,0
10368430,Female,31,53000,0
12011495,Female,25,115000,0
12230055,Male,27,59000,0
15338167,Male,42,62000,1
13912794,Male,30,84000,1
16681145,Male,27,33000,0
18402216,Female,26,120000,0
18900586,Female,56,57000,0
13434083,Female,39,49000,0
17484009,Female,34,120000,1
15706656,Female,22,110000,1
14287033,Female,54,90000,1
15614329,Female,52,138000,0
18544181,Female,54,48000,1
13234196,Female,21,65000,0
14623864,Male,57,55000,1
14705698,Male,43,30000,0
11453389,Female,22,93000,0
15862203,Male,26,140000,0
19350159,Male,42,55000,0
13987796,Female,58,145000,0
13388636,Female,52,19000,1
14678628,Female,50,33000,1
12612356,Female,36,149000,1
17914796,Male,36,78000,0
14773709,Female,48,26000,0
15548324,Female,26,136000,0
15758693,Female,33,38000,0
15119817,Male,50,75000,0
19360375,Male,35,97000,1
19298204,Female,23,131000,0
14234669,Female,36,141000,0
12563905,Male,25,108000,1
18869410,Male,29,89000,0
18823023,Male,35,52000,0
18742140,Male,41,48000,1
19036892,Male,40,112000,1
16488344,Male,21,37000,0
18452546,Female,41,99000,1
14382094,Female,38,63000,1
16215349,Female,41,58000,1
16760957,Male,24,73000,1
17478019,Female,27,27000,1
13217556,Male,23,114000,0
12492715,Female,55,86000,1
12388369,Female,33,145000,1
18052438,Female,23,85000,1
15810194,Female,39,31000,1
16824876,Male,51,17000,1
13511168,Male,26,116000,1
13977661,Male,35,55000,0
14889636,Female,50,59000,1
19008950,Male,19,28000,1
13658130,Female,59,91000,1
10597670,Female,45,39000,1
16198793,Female,46,110000,0
15220485,Male,44,17000,1
12640192,Male,47,105000,0
15148967,Female,21,95000,1
15022372,Male,23,66000,1
17175395,Male,44,124000,0
15846948,Male,54,52000,1
17610478,Female,33,91000,1
15810126,Female,48,88000,1
14900914,Male,54,43000,0
17508974,Female,44,71000,0
19328254,Male,39,138000,1
12244176,Male,50,39000,1
11417554,Female,42,116000,0
17870667,Male,53,107000,1
17595873,Male,35,78000,0
16867804,Male,52,105000,0
19109244,Male,26,63000,1
18271019,Male,53,25000,1
19014953,Female,52,109000,0
13264325,Male,26,32000,0
11694253,Female,23,121000,1
14723564,Female,58,131000,1
12284493,Female,50,32000,0
15029521,Female,46,141000,1
18377324,Female,44,47000,0
11746611,Female,59,131000,0
10803917,Female,54,21000,1
16244567,Female,31,37000,1
16021248,Male,51,129000,0
12212389,Female,19,67000,1
13898295,Male,36,79000,1
10110232,Male,57,98000,1
13972951,Male,45,96000,1
13085586,Female,48,121000,0
14437611,Female,44,32000,1
14363824,Male,34,56000,1
19121537,Male,44,104000,0
10601232,Male,43,127000,0
18801859,Male,51,41000,0
13597918,Male,48,118000,1
11691493,Male,38,133000,0
15364211,Male,54,44000,1
11479995,Male,41,69000,1
15964842,Female,31,93000,1
19313206,Male,20,69000,1
17620390,Male,50,132000,0
18079543,Male,50,23000,1
10951527,Female,29,121000,0
11140371,Female,19,135000,1
17091372,Male,19,150000,0
15805430,Female,40,24000,0
14746217,Female,31,71000,0
15474029,Male,27,84000,0
17023204,Female,39,137000,0
17465804,Female,56,28000,1
12793558,Female,21,66000,0
11723252,Male,53,134000,1
19452834,Female,26,82000,1
11143684,Female,18,124000,1
15869727,Male,39,64000,1
12897992,Female,27,107000,1
18676791,Male,24,136000,1
10479547,Female,24,146000,0
11237013,Male,54,52000,1
16705946,Male,29,124000,0
13158716,Female,50,51000,0
10685041,Male,18,104000,1
12659070,Male,35,97000,0
14703983,Female,55,150000,1
10588393,Female,23,85000,1
11624934,Female,22,48000,1
18435159,Female,51,111000,1
11606918,Female,24,47000,0
14631785,Female,56,28000,0
15300939,Male,36,61000,1
17209258,Male,47,27000,1
18257932,Female,39,31000,1
13349160,Male,48,112000,0
17086937,Female,59,145000,0
18742337,Female,35,126000,1
13562138,Male,57,62000,0
17647010,Female,46,51000,0
17939090,Female,41,104000,1
18188071,Male,23,20000,0
11239176,Female,46,131000,0
11123087,Female,33,54000,1
19762619,Female,21,24000,0
15326416,Male,30,105000,0
15375964,Male,46,102000,0
15478448,Male,58,83000,1
10827931,Female,47,69000,0
13884894,Female,49,97000,1
18170918,Female,44,95000,1
13693551,Female,51,116000,0
10704041,Male,55,118000,1
18562862,Female,25,73000,0
15672503,Male,23,24000,1
12142881,Female,43,76000,0
15185657,Male,49,63000,1
19209324,Female,23,68000,0
16586492,Male,56,136000,0
11558638,Female,55,89000,0
15771036,Female,54,80000,0
15918264,Female,46,64000,0
18908148,Male,48,103000,1
16638677,Male,23,135000,1
11989068,Male,24,39000,1
15323608,Male,32,73000,1
11712118,Female,50,105000,1
12412396,Male,46,31000,1
11402775,Male,45,129000,1
16088518,Female,58,115000,1
11668553,Female,46,99000,0
17805713,Female,25,131000,0
10597241,Male,34,97000,1
13310416,Male,49,114000,1
13671855,Male,18,19000,0
14067546,Female,53,92000,1
19991268,Male,20,91000,0
19190498,Male,29,98000,0
16843770,Female,27,42000,0
18700973,Male,19,128000,0
16033732,Female,53,108000,1
18442329,Female,23,35000,0
13566958,Female,32,102000,0
17848152,Female,39,88000,1
12054999,Male,29,120000,1
12360830,Male,43,65000,0
17022437,Female,39,103000,1
14538414,Male,29,38000,1
13705645,Male,56,130000,0
10822620,Male,50,97000,1
18005986,Female,25,49000,1
15268315,Male,25,75000,0
19842185,Female,52,125000,1
14697905,Female,51,27000,0
17584562,Female,26,62000,0
14695675,Male,38,147000,1
15200718,Female,30,144000,1
13640381,Female,55,130000,0
15977002,Female,56,143000,0
14814806,Male,48,56000,0
17104443,Female,22,94000,1
11153136,Male,20,142000,1
17301092,Female,22,126000,1
10252943,Female,42,146000,1
12196616,Male,56,142000,0
12958577,Female,32,138000,0
15672972,Male,50,39000,1
13591737,Male,52,87000,1
13773576,Male,21,65000,1
14654192,Female,30,87000,0
10604845,Male,52,31000,1
10675399,Male,46,124000,0
17194564,Female,44,81000,0
14124310,Female,32,116000,1
16702496,Female,52,114000,1
18924325,Female,59,84000,1
11725876,Male,40,149000,0
11369591,Female,43,54000,1
